CARDID,COMPANYID,CREATEDAT,CURRENCY,ID,ISACTIVE,ISSUERTYPEID,MERCHANTID,STATUSID,UPDATEDAT,USERID,AMOUNT_USD
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-07-01 09:54:08.000 +0000,usd,7b0a8d00-86e9-4421-b746-2b524582c2a4,TRUE,1,4ef511cb-4c58-45a4-9fea-15860482463f,1,2021-07-02 14:45:48.657 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,339.760470204
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-23 07:38:04.000 +0000,usd,345a431d-7c03-4e21-ba8c-127c1a88d1f0,TRUE,1,32a465f0-f771-4c0a-ac5e-2682879ae0cb,1,2021-06-29 14:43:57.973 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-0.7632173619
f5b14541-a6de-4972-8fae-627f5d0ca6b9,4fde2b19-bb01-47c3-9892-368975aa205b,2021-11-16 21:26:05.843 +0000,usd,978c4706-505f-4a20-a4eb-960af9c26771,TRUE,3,2e4905cb-11de-4c29-9769-a663e947e90b,1,2021-11-17 06:47:47.520 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,1.772176046
d3ffef49-08d8-4b88-b191-e5650c4feecb,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-01 07:48:58.000 +0000,usd,ca03cf91-a077-44d0-850e-22ed4fb10c75,TRUE,1,ab5719c8-5bd2-4ee2-8085-a39b9b88827b,1,2021-09-02 18:24:24.530 +0000,51ad01ee-2d16-4e56-b2eb-28d34c6a41f5,19.434143091
a90b0608-00ee-485e-ad89-1c2ece5b1598,4c539af2-d038-4918-b717-f78f5490838d,2021-07-02 22:05:51.363 +0000,usd,bc324487-8bbe-4c6c-a23a-5585b0cb314e,TRUE,3,12da575c-aa62-4afc-9e2d-25a24a70078b,0,2021-07-02 22:05:51.487 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,0
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-11-22 16:50:23.040 +0000,usd,0147b1f3-3ce2-4bbc-8edd-b2fa2baf45cb,TRUE,3,507d23c0-a356-4263-abcd-16d67059065f,1,2021-11-23 06:42:38.373 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,78.283742842
e4c4f7f0-dea7-4d94-aeb3-584410e5df46,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-31 08:06:05.000 +0000,usd,f57f82ec-d90a-4818-96fd-40ccb9c76782,TRUE,1,004a06eb-6e31-40ef-9195-cd98e74e106a,1,2021-11-01 18:22:48.297 +0000,0ab2c59a-d21f-440d-a3be-a5f81a6d9cea,795.101502589
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-11-29 14:23:17.127 +0000,usd,ea4c5d61-9961-487a-a5ad-4ff6fd057561,TRUE,3,7a5f4ad5-0ad8-46e7-b196-5419ba41995c,1,2021-11-30 06:38:34.007 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,0.7804437789
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-18 21:36:34.000 +0000,usd,5bfacb1f-2307-4fbb-aadf-af386325bdfd,TRUE,1,377a3f23-92ad-4ea8-9969-f6da16202945,1,2022-01-19 18:28:38.860 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,147.221155296
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-06 13:34:39.000 +0000,usd,a34b7799-ef0c-49b8-9879-530567f895ec,TRUE,1,01a9fce7-cfc5-4968-b029-45d991c7234d,1,2021-08-07 15:58:28.563 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,122.73976047
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-11-20 16:23:06.620 +0000,usd,b31fbbe6-a2b8-4f23-84d2-43c8135da74a,TRUE,3,8b43adc8-ed58-4113-ba5f-003595d39aba,1,2021-11-21 06:37:10.967 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,26.053364166
9af519e1-fa10-4ae4-912e-d450d33fa9f1,4c539af2-d038-4918-b717-f78f5490838d,2021-09-27 20:31:20.000 +0000,usd,599353f8-9320-4786-a186-5c01dd9ad1cc,TRUE,1,2c375d2f-a872-4979-b878-b941aa6c6f72,1,2021-09-28 16:17:39.083 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,0.4603202816
b1316c88-7b37-422f-a082-0ba77c395fb3,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-22 12:18:47.000 +0000,usd,4762cbcc-6fd8-4197-b6a5-6ba39ff855e2,TRUE,1,7c961eb0-cd91-4be0-bba7-a9f14ccd507b,1,2021-10-23 15:53:59.160 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,14.864318207
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-11-06 02:30:50.000 +0000,usd,b2f81381-f38d-4e59-81f1-ddac27b12166,TRUE,1,8d063416-fa92-4601-8861-963b45066f3d,1,2021-11-06 17:43:09.267 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,345.099372157
1b37f51d-e565-40a4-8a96-447084d27a76,4c539af2-d038-4918-b717-f78f5490838d,2022-01-15 21:12:38.180 +0000,usd,a3194b85-710d-4277-9da5-8cd42e69e6fe,TRUE,3,1f5d65e9-3e6d-4b7c-b713-fc0c0d1e0c11,1,2022-01-18 10:50:17.070 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,57.358636441
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-26 09:17:10.000 +0000,usd,37960862-3848-43b5-970d-44a077786006,TRUE,1,30811704-5985-4c05-abe0-b37a50d4ec6c,1,2021-09-27 15:58:34.933 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,54.100420036
7923c273-632c-4ed6-9d0d-4512097c31d7,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-09-03 19:27:00.897 +0000,usd,a9ac5877-d67f-4a72-bf1e-252b81f4d8d4,TRUE,3,143e81c3-344c-4bc3-8fcc-7487510138e4,1,2021-10-08 14:09:53.757 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,39.955455759
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-07-22 01:42:25.000 +0000,usd,08d4badd-612a-40d2-b4ab-163ee549b034,TRUE,1,a6847a64-baa9-4f2f-b728-fcfc7bead87a,1,2021-07-22 15:53:45.090 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,139.143756908
c69ef270-1094-4049-9d22-7b80f0e996f8,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-04-11 16:42:08.000 +0000,usd,e18c059c-948d-4ea8-aff1-d2693b454294,TRUE,1,c0fc3fdb-4f95-4ea3-a5a0-56c6df0eb9ce,1,2021-04-12 14:48:18.527 +0000,70bd6228-51a6-43ba-828a-7063c3538a79,460.981969995
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-12-04 17:20:03.550 +0000,usd,be76fd33-dfc7-479a-980f-26aae78f550a,TRUE,3,c3ed447f-a89f-44de-afeb-2779390f4094,1,2021-12-05 06:38:55.613 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,6.194900708
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-11-26 06:10:25.000 +0000,usd,6d082e3a-2089-4890-a601-9c6cfb1ad5d6,TRUE,1,bfb50c1c-b5e1-4f8c-beda-1b86a639dcaa,1,2021-11-27 16:24:55.477 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,1011.606277036
8a42f13a-1340-458a-a80a-b083988eead9,4c539af2-d038-4918-b717-f78f5490838d,2022-02-03 19:16:43.470 +0000,usd,4fc13d48-5ad6-4193-b6d5-3819e8ef3dc9,TRUE,3,ef24a9e2-6ff2-4a0f-ac69-d27032e48a2a,0,2022-02-03 19:16:43.647 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,180.158243651
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-02 02:28:24.000 +0000,usd,d129adac-1720-4cee-8e1f-4ac1c3dc4db2,TRUE,1,df160564-6e9e-4740-8860-4953e8d4f934,1,2022-01-02 16:22:23.633 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,186.225076782
2e1b8a54-e4f9-4e8d-bc8c-8b2cf736e42a,4fde2b19-bb01-47c3-9892-368975aa205b,2022-01-07 17:10:12.050 +0000,usd,c9132914-d3c4-4200-bb4b-a4432ff40557,TRUE,3,8d3b082e-6bac-44bb-9bed-7e312fa8317e,1,2022-01-10 20:11:50.297 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,18.843342182
044d6e78-a3d6-46c3-b353-cd498755818a,4c539af2-d038-4918-b717-f78f5490838d,2021-11-21 00:23:13.787 +0000,usd,7b254c98-364d-4b3e-95ef-b7e475beb95c,TRUE,3,e8ff5713-4986-46e3-8035-ccf184be7653,1,2021-11-21 06:43:02.063 +0000,cc7197f7-bdd9-454e-90b8-fa551758d010,12.706722669
c41dc5d9-e443-4520-ad5d-1be14f85de74,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-03-07 15:44:28.000 +0000,usd,2d489353-f125-4267-b42f-aac45151c02d,TRUE,1,0ed66381-0a75-452c-b813-52d21604fbdd,1,2021-03-08 18:27:35.890 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,14.828030331
891cc45b-377d-45bc-8251-2865d9237cc7,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2020-11-23 16:23:44.000 +0000,usd,3505e97a-45ce-4c1d-a83d-3b165f3f101d,TRUE,1,bbf1f0c9-f3e5-42e3-bd85-92df7bdc2514,1,2020-11-24 16:00:09.653 +0000,51ad01ee-2d16-4e56-b2eb-28d34c6a41f5,20.145578506
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-10-26 01:58:06.063 +0000,usd,6146686e-70cc-408c-98d4-cfe3a2623f0b,TRUE,3,ef5b54f1-78ea-4b91-a753-cbc642552256,3,2021-10-26 01:58:17.617 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,-0
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-03 08:03:47.000 +0000,usd,de9dd5ce-0ac7-4014-9a10-356049d94c03,TRUE,1,5e473ae0-0d81-4b03-80df-7b7dcd8e7a75,1,2021-10-04 16:15:15.227 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,26.248402963
a90b0608-00ee-485e-ad89-1c2ece5b1598,4c539af2-d038-4918-b717-f78f5490838d,2021-12-31 22:45:02.143 +0000,usd,0f474ef3-a362-4cb6-b865-48a6aaf74087,TRUE,3,5090019f-3f9f-4841-8952-24c43f3abed0,1,2022-01-12 09:08:41.080 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,12.443967389
d3ffef49-08d8-4b88-b191-e5650c4feecb,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-03-05 08:30:20.000 +0000,usd,9d4fa165-064f-455d-9552-0cdd082b8bc3,TRUE,1,c1dad678-d7b8-4f02-8aeb-ca81183d3a2c,1,2021-03-06 17:21:11.250 +0000,51ad01ee-2d16-4e56-b2eb-28d34c6a41f5,28.309440111
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-17 18:03:41.000 +0000,usd,23fd89fc-8d73-40fd-9bdc-6764a94abd20,TRUE,1,7f37bf4b-4228-457a-9a32-206ef0db762e,1,2021-04-18 15:44:18.217 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,57.985893847
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-01-25 17:10:25.000 +0000,usd,32d1a3dd-e899-4255-8658-f7ceec0ac4d5,TRUE,1,e9b89fda-09ca-446d-a73d-d45ce54b3b5d,1,2021-01-26 16:57:14.790 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,56.327420062
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-11-02 02:19:30.000 +0000,usd,68927bd8-7068-4153-bb78-41962ab7f691,TRUE,1,27d9f750-7729-44a3-a84e-b6dcc60da992,1,2021-11-02 18:58:06.733 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,144.362224026
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-17 02:17:18.000 +0000,usd,c0ff0d25-0499-4737-9c83-f06354920343,TRUE,1,ac026ee9-3698-4704-97c4-0ce63196a0d5,1,2021-09-17 17:08:55.407 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,22.998187895
9dfde958-9957-4dc5-9d8c-6e7d1174bb62,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-03-03 11:38:33.000 +0000,usd,563c1fef-f125-4ddf-a09b-fa0250468e23,TRUE,1,3113690f-3107-4926-a6bd-d3db7fbb7f2d,1,2021-03-04 14:50:38.130 +0000,e9208d42-cc42-4e31-8f8f-3f20603f7fec,27.651417883
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-01 18:50:12.000 +0000,usd,a17e0d0b-f33e-4e87-aed5-62a4c9ba303f,TRUE,1,66a430d2-f2b8-4fbf-bfd7-e1d0cb6f55a6,1,2021-09-02 17:57:06.620 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,151.113878328
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-30 08:44:16.000 +0000,usd,1eb71ea5-0784-4e51-a553-595912a6a438,TRUE,1,b0d62c1d-cf92-4c20-bc55-62aadb131d64,1,2021-08-31 15:58:15.987 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,11.644221463
49cf8ff7-f32a-443b-aec5-709655271441,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-04-14 22:12:35.000 +0000,usd,91eac7ba-bc1d-40d7-bac6-1a75b9fefb50,TRUE,1,4d5385cc-4b42-4f4f-9cc6-b1dfb00ed46a,1,2021-04-16 16:08:26.890 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,14.879150991
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-26 02:45:14.000 +0000,usd,e83158c2-3eed-424b-acfc-1fcb27cdfad6,TRUE,1,33b9ccc5-c279-45dd-92c4-4376e7719101,1,2022-01-26 19:09:06.027 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,95.092451866
12e71805-bf26-47ce-8879-300f90ffa32d,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-08-03 05:04:24.237 +0000,usd,cc61e9ab-224e-4ed0-a659-57fe095d6218,TRUE,3,f683066d-a313-4482-aff1-5a322a436116,1,2021-08-04 05:34:40.670 +0000,c733ab66-2124-4d27-88dc-da946f2e89fd,737.654505981
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-17 14:06:10.000 +0000,usd,d2fa7cf9-8aa1-4b14-8571-2f50a8d959d4,TRUE,1,e77a83a7-431d-4cda-832f-16c8ea0065a0,1,2021-10-18 15:55:25.760 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,858.463865592
f5b14541-a6de-4972-8fae-627f5d0ca6b9,4fde2b19-bb01-47c3-9892-368975aa205b,2021-11-10 01:40:46.437 +0000,usd,b206c1df-ce38-4829-9da6-0d3838c69577,TRUE,3,fb6176ee-9228-46ea-aa20-c11533f44a12,1,2021-11-10 06:47:11.503 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,8.504536583
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-03-13 17:52:57.000 +0000,usd,18de6281-c146-48a3-93a3-512ed83d2e3f,TRUE,1,9352a569-ac5d-4718-b9d2-31e5c4622f97,1,2021-03-14 16:31:33.853 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,735.902268689
2a014453-4dde-49a1-b4c6-21777276e1c3,a7fd84bd-e13c-49c2-9b08-074c3478d168,2020-11-17 21:06:48.000 +0000,usd,7ab0e160-7b7e-43e2-b07b-a047e37909a1,TRUE,1,0cedc41f-1476-452c-89c0-2020c890338d,3,2020-11-17 21:08:38.490 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,-0
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-05-13 18:07:33.000 +0000,usd,908c4459-ddef-4af1-a107-c12c1aeb55de,TRUE,1,dca1f3d5-4aab-4f7e-9f8d-346773bd9478,1,2021-05-14 15:56:58.910 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,208.620227081
a90b0608-00ee-485e-ad89-1c2ece5b1598,4c539af2-d038-4918-b717-f78f5490838d,2021-07-02 22:55:47.253 +0000,usd,a78f2e8c-242f-477c-9fdf-5bce1532ae9c,TRUE,3,c6479f45-a435-4809-a798-635de0df75ed,1,2021-07-03 05:32:44.563 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,40.772350574
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-29 10:18:25.000 +0000,usd,75bf42c6-3dc9-41be-9633-6b20bbb9f2dc,TRUE,1,0b0e7851-a954-46c9-9e30-e4bf23035e75,1,2021-09-30 16:25:57.210 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,101.723420017
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-12-02 15:45:33.000 +0000,usd,82575729-6f08-4820-9fcd-7ba6fbfc3212,TRUE,1,35df94a1-a6a5-4381-9cf2-a6f48c5bfb3c,1,2021-12-03 19:34:11.210 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,44.762766191
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-22 09:56:43.000 +0000,usd,04cfffd5-7194-4ed6-b938-99f404bc3371,TRUE,1,0b1a8530-3a03-42c7-80b9-241830613a2c,1,2021-04-23 16:39:52.873 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,14.500836436
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-15 02:12:37.000 +0000,usd,aa758809-35d8-48f6-97e6-5a4356861d0a,TRUE,1,6c85efb2-39e2-4a3d-8f32-ce3b55c19f66,1,2021-06-16 15:53:13.703 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,62.955972423
5a6010a5-70da-4f43-aaa9-4c40c11ff16c,2030d3a6-5063-442a-93ad-2625ad66b2bf,2022-02-09 02:16:35.777 +0000,usd,3c8a2bda-28d0-4f20-9bef-f0d20851af4a,TRUE,3,7e76b063-e7f6-4667-9905-d2326e6ef7f1,0,2022-02-09 02:16:37.717 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,43.267245538
5a6010a5-70da-4f43-aaa9-4c40c11ff16c,2030d3a6-5063-442a-93ad-2625ad66b2bf,2022-02-09 03:00:12.023 +0000,usd,7ae07704-b8b8-4f52-99c5-a41ad71d3fce,TRUE,3,fe4345c6-066c-49c0-a2c1-9f7ddfc66825,0,2022-02-09 03:00:14.193 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,65.344547052
044d6e78-a3d6-46c3-b353-cd498755818a,4c539af2-d038-4918-b717-f78f5490838d,2022-02-09 07:27:51.680 +0000,usd,04d8e419-a8da-4df3-90c0-2a8af79e38c4,TRUE,3,12838f94-39dc-4fd1-b6d5-9a2976591a11,0,2022-02-09 07:27:53.740 +0000,cc7197f7-bdd9-454e-90b8-fa551758d010,105.059796101
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-02-07 11:00:22.000 +0000,usd,8a644236-1d1e-4c65-b656-a7f2ee9324f8,TRUE,1,fe73f30b-1cbb-4ae2-ab46-540b149008ce,1,2022-02-09 16:16:31.380 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-48.770933465
979f2169-2f71-48ef-b201-151dddaf632f,e1dbfed8-2fe7-4204-aa40-304e6bf6db0b,2022-02-08 06:09:31.000 +0000,usd,d5875bb3-8c25-4fcb-ac2c-ba39e81c20ac,TRUE,1,1c0615ac-3a3c-4ed4-99a5-1265e04a20eb,1,2022-02-09 16:14:03.877 +0000,2d8c8b9a-0347-4a24-9683-629ffe4a0696,11.417405596
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-02-07 11:02:53.000 +0000,usd,c16dd072-1e55-4f6d-9e00-81974d63f417,TRUE,1,74a9209f-a548-4928-8427-9fbbec979f01,1,2022-02-09 16:16:12.803 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-8.917655318
044d6e78-a3d6-46c3-b353-cd498755818a,4c539af2-d038-4918-b717-f78f5490838d,2022-02-09 17:55:12.940 +0000,usd,be4e1e75-14f8-46c1-a8ab-39cc9dbe7d8d,TRUE,3,e412bb14-2299-4489-b24c-e5a9a3f7cb20,0,2022-02-09 17:55:14.963 +0000,cc7197f7-bdd9-454e-90b8-fa551758d010,129.823935587
29e30978-fc9f-47a7-8da4-2f1fa5696b18,4fde2b19-bb01-47c3-9892-368975aa205b,2022-02-08 16:17:16.000 +0000,usd,fc374764-2342-42ff-937c-f725585f5bbd,TRUE,1,1d207b4e-b23c-4300-a2e7-f41b97a1df78,1,2022-02-09 17:37:40.137 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,4.022837273
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-02-08 14:38:52.000 +0000,usd,9ee44b56-55ef-4206-8547-b286def9b5a3,TRUE,1,748bf96a-9f7b-4071-8e8a-cc9a30a005ae,1,2022-02-09 17:37:14.153 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,29.627415596
044d6e78-a3d6-46c3-b353-cd498755818a,4c539af2-d038-4918-b717-f78f5490838d,2022-02-09 17:50:34.963 +0000,usd,696b48f8-48dc-445b-83ab-7b467424391f,TRUE,3,016508a1-a437-43bd-8665-571eecf80643,0,2022-02-09 17:50:37.140 +0000,cc7197f7-bdd9-454e-90b8-fa551758d010,106.518521555
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-02-07 10:42:29.000 +0000,usd,f944a966-e43f-4366-8788-715bac6144f1,TRUE,1,73a9263e-ed8f-4338-a3e4-7b24d60aed7e,1,2022-02-09 17:36:33.163 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,6.16325517
29e30978-fc9f-47a7-8da4-2f1fa5696b18,4fde2b19-bb01-47c3-9892-368975aa205b,2022-02-09 02:24:41.000 +0000,usd,de612703-9420-4102-b33d-7ad9b2ac6dd1,TRUE,1,8127a19a-3513-4d01-9e3e-fe3a95597c4f,1,2022-02-09 18:00:43.227 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,3.089220232
29e30978-fc9f-47a7-8da4-2f1fa5696b18,4fde2b19-bb01-47c3-9892-368975aa205b,2022-02-09 03:15:08.000 +0000,usd,792ecb0d-f384-40fc-9857-67de7e29118b,TRUE,1,7dc9fa32-23eb-466f-9e09-5bcc4f54da79,1,2022-02-09 17:44:32.953 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,3.36295664
29e30978-fc9f-47a7-8da4-2f1fa5696b18,4fde2b19-bb01-47c3-9892-368975aa205b,2022-02-09 03:56:43.000 +0000,usd,dbd973ba-6606-4010-962d-0f863fbc80aa,TRUE,1,949ad93c-e081-4f07-aca2-0f71472bfe1a,1,2022-02-09 17:51:16.717 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,1.663733397
29e30978-fc9f-47a7-8da4-2f1fa5696b18,4fde2b19-bb01-47c3-9892-368975aa205b,2022-02-08 19:10:26.000 +0000,usd,63da7619-a3fe-46eb-9690-8e0908e69f36,TRUE,1,3e0e36b6-0077-4f70-a4c4-cd64dfe95218,1,2022-02-09 17:43:46.423 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,1.52559572
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2020-12-18 17:36:44.000 +0000,usd,5bf11ff0-b311-4d5c-81fa-2bd4347ff51f,TRUE,1,737b6e6f-1933-4cb4-8666-0f864fa7d64e,1,2020-12-19 16:49:37.490 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,55.418821682
f5b14541-a6de-4972-8fae-627f5d0ca6b9,4fde2b19-bb01-47c3-9892-368975aa205b,2021-11-18 04:07:42.997 +0000,usd,73c85425-7d3f-4bc1-850c-441d7ac3729b,TRUE,3,dd0ad2bc-fcda-41e3-b2f7-6feb586746c4,1,2021-11-18 06:56:33.703 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,1.512154388
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-07 20:08:39.000 +0000,usd,e54d062f-c22f-4eeb-9773-6cdcf2cb68c2,TRUE,1,141457c1-54bc-4568-be33-a5581f308a8d,1,2021-06-08 14:55:30.957 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,234.86060112
8a42f13a-1340-458a-a80a-b083988eead9,4c539af2-d038-4918-b717-f78f5490838d,2021-10-23 00:28:32.530 +0000,usd,8f3be5bb-1668-4593-88be-b96d980cc316,TRUE,3,b81d1961-8a0b-472f-81a4-5937771f76ae,1,2021-10-26 13:48:41.860 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,18.664551581
988f4731-ef60-4051-9340-90818d7889d2,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-07-27 19:34:59.363 +0000,usd,04029a7c-2c95-4df3-a98e-2da6309b2233,TRUE,3,ba4f2309-2af0-4962-9876-ecbc6d4ef2cf,1,2021-07-28 05:32:31.487 +0000,70bd6228-51a6-43ba-828a-7063c3538a79,18.536528083
1b37f51d-e565-40a4-8a96-447084d27a76,4c539af2-d038-4918-b717-f78f5490838d,2021-11-30 20:45:35.947 +0000,usd,b281775e-2db4-47bf-8540-c5f0b373a16d,TRUE,3,c68825d2-4775-4d75-938f-fdbcbaf0ec4f,1,2021-12-01 06:52:39.573 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,7.704559107
